target,text,text,label
decor,"My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .","My GF and I still choose to eat there a lot because of diverse cocktails , the chill MASK , and the decent sushi .",2
sushi,"My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .","My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent MASK .",2
apple tarte tatin,We ended the dinner with a surprisingly light and flaky apple tarte tatin .,We ended the dinner with a surprisingly light and flaky MASK .,2
dinner,We ended the dinner with a surprisingly light and flaky apple tarte tatin .,We ended the MASK with a surprisingly light and flaky apple tarte tatin .,1
buffet,The buffet had a nice selection .,The MASK had a nice selection .,2
selection,The buffet had a nice selection .,The buffet had a nice MASK .,2
Waitstaff,Waitstaff are very friendly .,MASK are very friendly .,2
Service,Service was slow had to wait to order and get food although not crowded .,MASK was slow had to wait to order and get food although not crowded .,0
food,Service was slow had to wait to order and get food although not crowded .,Service was slow had to wait to order and get MASK although not crowded .,1
chocolate,Will have to return to try the chocolate !,Will have to return to try the MASK !,2
food,"The food was below average , the service was pathetic , there was no ambience at all .","The MASK was below average , the service was pathetic , there was no ambience at all .",0
service,"The food was below average , the service was pathetic , there was no ambience at all .","The food was below average , the MASK was pathetic , there was no ambience at all .",0
ambience,"The food was below average , the service was pathetic , there was no ambience at all .","The food was below average , the service was pathetic , there was no MASK at all .",0
SHOWS,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS .,I REALLY ENJOYED THE MASK PUT ON BY THE ACTORS .,2
ACTORS,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS .,I REALLY ENJOYED THE SHOWS PUT ON BY THE MASK .,2
New York Bagel,Our first time in New York and we had to try a New York Bagel .,Our first time in New York and we had to try a MASK .,1
service,service was efficient courteous .,MASK was efficient courteous .,2
miso soup,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .,The MASK lacked flavor and the fish was unfortunately not as well prepared as in the past .,0
fish,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .,The miso soup lacked flavor and the MASK was unfortunately not as well prepared as in the past .,0
flavor,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .,The miso soup lacked MASK and the fish was unfortunately not as well prepared as in the past .,0
bagels,They are the best bagels I 've had .,They are the best MASK I 've had .,2
ambience,I 've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food .,I 've read some of the previews reviews - people are either not New Yorkers or have more appreciation for MASK then food .,1
food,I 've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food .,I 've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then MASK .,1
space,"Toons has recently been redone , so it 's now a very attractive space .","Toons has recently been redone , so it 's now a very attractive MASK .",2
filets,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .","$ 160 for 2 MASK , 2 sides , an appetizer and drinks .",1
sides,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .","$ 160 for 2 filets , 2 MASK , an appetizer and drinks .",1
appetizer,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .","$ 160 for 2 filets , 2 sides , an MASK and drinks .",1
drinks,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .","$ 160 for 2 filets , 2 sides , an appetizer and MASK .",1
prices,"While the prices are nothing special , the portions are huge .","While the MASK are nothing special , the portions are huge .",1
portions,"While the prices are nothing special , the portions are huge .","While the prices are nothing special , the MASK are huge .",2
location,"Its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .","Its a nice quiet MASK to go eat a good meal , relax , be able to talk and have a very good time .",2
meal,"Its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .","Its a nice quiet location to go eat a good MASK , relax , be able to talk and have a very good time .",2
dinner,"We arrived for dinner expecting to be impressed by a place that has an impressive past - but , that 's just it -- the PAST !","We arrived for MASK expecting to be impressed by a place that has an impressive past - but , that 's just it -- the PAST !",1
spot,"However , I think this place is a good hang out spot .","However , I think this place is a good hang out MASK .",2
menu,"The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb food .","The MASK is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb food .",0
food,"The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb food .","The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb MASK .",2
Prix Fixe,"The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb food .","The menu is MASK , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb food .",1
wine list,The wine list is extensive and impressive .,The MASK is extensive and impressive .,2
waitress,We had the most wonderful waitress .,We had the most wonderful MASK .,2
staff,"While the staff at this little bistro is very friendly , I have never experienced more incompetency .","While the MASK at this little bistro is very friendly , I have never experienced more incompetency .",2
quail,The quail was fantastic and unique and the pastas were full of flavor .,The MASK was fantastic and unique and the pastas were full of flavor .,2
pastas,The quail was fantastic and unique and the pastas were full of flavor .,The quail was fantastic and unique and the MASK were full of flavor .,2
flavor,The quail was fantastic and unique and the pastas were full of flavor .,The quail was fantastic and unique and the pastas were full of MASK .,2
zucchini,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,The MASK and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,2
mashed potatoes,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,The zucchini and MASK are a blend of garlic and butter which simply melts in your mouth .,2
garlic,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,The zucchini and mashed potatoes are a blend of MASK and butter which simply melts in your mouth .,2
butter,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,The zucchini and mashed potatoes are a blend of garlic and MASK which simply melts in your mouth .,2
staff,The staff is courteous and friendly .,The MASK is courteous and friendly .,2
Decor,Decor is nice though service can be spotty .,MASK is nice though service can be spotty .,2
service,Decor is nice though service can be spotty .,Decor is nice though MASK can be spotty .,0
service,"Aside from the rushed service , we were very impressed with the food and the drinks .","Aside from the rushed MASK , we were very impressed with the food and the drinks .",0
food,"Aside from the rushed service , we were very impressed with the food and the drinks .","Aside from the rushed service , we were very impressed with the MASK and the drinks .",2
drinks,"Aside from the rushed service , we were very impressed with the food and the drinks .","Aside from the rushed service , we were very impressed with the food and the MASK .",2
Spicy Scallop roll,Make sure you have the Spicy Scallop roll .. .,Make sure you have the MASK .. .,2
Indian dining experience,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar .,I would highly recommend this place to anyone who is looking for a fine MASK that is definitely a value for your dollar .,2
sushi,This big draw is the all you can sushi here for $ 19.95 !,This big draw is the all you can MASK here for $ 19.95 !,2
workers,"Some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .","Some of the MASK ignore me and talk to the female customers , other times , they 've skipped my order .",0
order,"Some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .","Some of the workers ignore me and talk to the female customers , other times , they 've skipped my MASK .",0
specials,The specials are usually quite good too .,The MASK are usually quite good too .,2
desserts,They 've the best desserts and mixed drinks as well as snack foods .,They 've the best MASK and mixed drinks as well as snack foods .,2
mixed drinks,They 've the best desserts and mixed drinks as well as snack foods .,They 've the best desserts and MASK as well as snack foods .,2
snack foods,They 've the best desserts and mixed drinks as well as snack foods .,They 've the best desserts and mixed drinks as well as MASK .,2
chocolate mud cake ( warmed ),Try the chocolate mud cake ( warmed ) with 2 scoops of dulce de leche gelato .,Try the MASK with 2 scoops of dulce de leche gelato .,2
dulce de leche gelato,Try the chocolate mud cake ( warmed ) with 2 scoops of dulce de leche gelato .,Try the chocolate mud cake ( warmed ) with 2 scoops of MASK .,2
stauff,Really cool stauff inside .,Really cool MASK inside .,2
classical furniture,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the menu has been overhauled .","While the new restaurant still features much of the same MASK that made Tiffin so attractive , the menu has been overhauled .",2
menu,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the menu has been overhauled .","While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the MASK has been overhauled .",0
burger,The best burger I have had in the Village .,The best MASK I have had in the Village .,2
menu,We visited Orsay during NY Restaurant Week and tried their $ 35 menu .,We visited Orsay during NY Restaurant Week and tried their $ 35 MASK .,1
cole slaw,I would have gotten some cole slaw and a knish if my stomach had more space .,I would have gotten some MASK and a knish if my stomach had more space .,1
knish,I would have gotten some cole slaw and a knish if my stomach had more space .,I would have gotten some cole slaw and a MASK if my stomach had more space .,1
dinner,Three of us arrived for dinner about 5:30 on a week night without reservations .,Three of us arrived for MASK about 5:30 on a week night without reservations .,1
reservations,Three of us arrived for dinner about 5:30 on a week night without reservations .,Three of us arrived for dinner about 5:30 on a week night without MASK .,1
blond wood decor,"The blond wood decor is very soothing , the premium sake is excellent and the service is great .","The MASK is very soothing , the premium sake is excellent and the service is great .",2
sake,"The blond wood decor is very soothing , the premium sake is excellent and the service is great .","The blond wood decor is very soothing , the premium MASK is excellent and the service is great .",2
service,"The blond wood decor is very soothing , the premium sake is excellent and the service is great .","The blond wood decor is very soothing , the premium sake is excellent and the MASK is great .",2
money,Your money could easily be better spent elsewhere ( Anywhere ) .,Your MASK could easily be better spent elsewhere ( Anywhere ) .,1
bagel,"Only drawback - they wo n't toast your bagel , and they do n't make eggs for the bagel .","Only drawback - they wo n't toast your MASK , and they do n't make eggs for the bagel .",0
eggs,"Only drawback - they wo n't toast your bagel , and they do n't make eggs for the bagel .","Only drawback - they wo n't toast your bagel , and they do n't make MASK for the bagel .",0
bagel,"Only drawback - they wo n't toast your bagel , and they do n't make eggs for the bagel .","Only drawback - they wo n't toast your MASK , and they do n't make eggs for the bagel .",0
glass of wine,As always we had a great glass of wine while we waited .,As always we had a great MASK while we waited .,2
wait staff,"The wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she's-way-cuter-than-me-that-b @ # $ * way ) .","The MASK is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she's-way-cuter-than-me-that-b @ # $ * way ) .",2
atmosphere,"Of course this atmosphere is lacking , but what do you expect from a 24 hour bagel place anyways ?","Of course this MASK is lacking , but what do you expect from a 24 hour bagel place anyways ?",0
bagel,"Of course this atmosphere is lacking , but what do you expect from a 24 hour bagel place anyways ?","Of course this atmosphere is lacking , but what do you expect from a 24 hour MASK place anyways ?",1
Service,Service was very good and warm .,MASK was very good and warm .,2
chicken tikka-masala,For dinner I had the chicken tikka-masala and some garlic naan .,For dinner I had the MASK and some garlic naan .,1
garlic naan,For dinner I had the chicken tikka-masala and some garlic naan .,For dinner I had the chicken tikka-masala and some MASK .,1
dinner,For dinner I had the chicken tikka-masala and some garlic naan .,For MASK I had the chicken tikka-masala and some garlic naan .,1
dinner,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really ca n't top the setting for a romantic dinner in NYC .,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really ca n't top the setting for a romantic MASK in NYC .,2
setting,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really ca n't top the setting for a romantic dinner in NYC .,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really ca n't top the MASK for a romantic dinner in NYC .,2
Food,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,MASK was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,2
view,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,Food was good and the MASK of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,2
food,The food is nothing like its menu description .,The MASK is nothing like its menu description .,0
menu description,The food is nothing like its menu description .,The food is nothing like its MASK .,0
Pad Se-Ew,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience .,Try the MASK or Chicken with Cashew Nuts for a memorable and repeatable experience .,2
Chicken with Cashew Nuts,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience .,Try the Pad Se-Ew or MASK for a memorable and repeatable experience .,2
pizza,It 's just O.K . pizza .,It 's just O.K . MASK .,1
food,"The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .","The MASK is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",1
service,"The service was a bit slow , but they were very friendly .","The MASK was a bit slow , but they were very friendly .",0
specials,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .","Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good MASK , a warm and lively atmosphere .",2
atmosphere,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .","Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively MASK .",2
French bistro fare,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .","Leon is an East Village gem : casual but hip , with well prepared basic MASK , good specials , a warm and lively atmosphere .",2
food,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city .,The MASK is above average for midtown and sligtly better than some of the other Heartland Breweries in the city .,2
Shabu-Shabu,Thius is a must for anyone who loves Shabu-Shabu .,Thius is a must for anyone who loves MASK .,2
food,The food was absolutely horrible !,The MASK was absolutely horrible !,0
dinner special,"Similar to other Indian restaurants , they use the dinner special to attract customers at the door .","Similar to other Indian restaurants , they use the MASK to attract customers at the door .",1
food,"The people with carts of food do n't understand you because they do n't speak English , their job is to give you the delicious food you point at .","The people with carts of MASK do n't understand you because they do n't speak English , their job is to give you the delicious food you point at .",2
people with carts of food,"The people with carts of food do n't understand you because they do n't speak English , their job is to give you the delicious food you point at .","The MASK do n't understand you because they do n't speak English , their job is to give you the delicious food you point at .",0
crackling calamari salad,"The crackling calamari salad , which is usually a cheap disaster at many restaurants , is crispy and lightly dressed .","The MASK , which is usually a cheap disaster at many restaurants , is crispy and lightly dressed .",2
sushi place,"Not the greatest sushi place , but excellent for a $ 19.95 all you can eat .","Not the greatest MASK , but excellent for a $ 19.95 all you can eat .",0
group dinner,"Shockingly easy to throw a group dinner here : simple contract , deposit only to hold the date the entire 2nd fl mezz for our grp of 20 .","Shockingly easy to throw a MASK here : simple contract , deposit only to hold the date the entire 2nd fl mezz for our grp of 20 .",1
Thai ice tea,The Thai ice tea was amazingly smooth and yummy !,The MASK was amazingly smooth and yummy !,2
staff,We 've never had any problems with the staff but maybe we 've been lucky ?,We 've never had any problems with the MASK but maybe we 've been lucky ?,2
Drinks,Drinks way over priced .,MASK way over priced .,0
priced,Drinks way over priced .,Drinks way over MASK .,0
noise level,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level .,The main downside to the place is the nazi-like guy running it who constantly complains about the MASK .,0
guy,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level .,The main downside to the place is the nazi-like MASK running it who constantly complains about the noise level .,0
food,What I did n't like was how the food came right after it was ordered .,What I did n't like was how the MASK came right after it was ordered .,0
prices,Moderate prices .,Moderate MASK .,1
meals,I think I 've had some the best meals of my life at minnow .,I think I 've had some the best MASK of my life at minnow .,2
food,"Most importantly , food is excellent .","Most importantly , MASK is excellent .",2
roofdeck,"Great roofdeck , nice group of 30 somethings , but no music , kind of quiet .","Great MASK , nice group of 30 somethings , but no music , kind of quiet .",2
music,"Great roofdeck , nice group of 30 somethings , but no music , kind of quiet .","Great roofdeck , nice group of 30 somethings , but no MASK , kind of quiet .",0
manager,"The best part of the experience was knowing that the manager ( a bubbly , friendly young woman with a great smile ) truly cared about how we were doing .","The best part of the experience was knowing that the MASK ( a bubbly , friendly young woman with a great smile ) truly cared about how we were doing .",2
service,"However , service was as plain as sesame crusted Salmon I had .","However , MASK was as plain as sesame crusted Salmon I had .",1
sesame crusted Salmon,"However , service was as plain as sesame crusted Salmon I had .","However , service was as plain as MASK I had .",1
lunch,It 's great to go for a quick lunch either alone or with a friend .,It 's great to go for a quick MASK either alone or with a friend .,2
food,The food was mediocre at best but it was the horrible service that made me vow never to go back .,The MASK was mediocre at best but it was the horrible service that made me vow never to go back .,1
service,The food was mediocre at best but it was the horrible service that made me vow never to go back .,The food was mediocre at best but it was the horrible MASK that made me vow never to go back .,0
crowd,So some of the reviews here are accurate about the crowd and noise .,So some of the reviews here are accurate about the MASK and noise .,0
noise,So some of the reviews here are accurate about the crowd and noise .,So some of the reviews here are accurate about the crowd and MASK .,0
eats,"You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap eats and drinks in a beautiful setting .","You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap MASK and drinks in a beautiful setting .",2
drinks,"You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap eats and drinks in a beautiful setting .","You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap eats and MASK in a beautiful setting .",2
setting,"You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap eats and drinks in a beautiful setting .","You get what you pay for and with that logic in mind , Spice is a great place to grab some cheap eats and drinks in a beautiful MASK .",2
service,"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .","The MASK was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",0
served,"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .","The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be MASK .",0
atmosphere,"Other than being a little crowded and a bit overpriced , the atmosphere is filled with energy ( and the beautiful people of course ) and the food was surprising good !","Other than being a little crowded and a bit overpriced , the MASK is filled with energy ( and the beautiful people of course ) and the food was surprising good !",2
people,"Other than being a little crowded and a bit overpriced , the atmosphere is filled with energy ( and the beautiful people of course ) and the food was surprising good !","Other than being a little crowded and a bit overpriced , the atmosphere is filled with energy ( and the beautiful MASK of course ) and the food was surprising good !",2
food,"Other than being a little crowded and a bit overpriced , the atmosphere is filled with energy ( and the beautiful people of course ) and the food was surprising good !","Other than being a little crowded and a bit overpriced , the atmosphere is filled with energy ( and the beautiful people of course ) and the MASK was surprising good !",2
desserts,"We only ordered desserts and drinks , but no refills were offered .","We only ordered MASK and drinks , but no refills were offered .",1
drinks,"We only ordered desserts and drinks , but no refills were offered .","We only ordered desserts and MASK , but no refills were offered .",1
dinner,"I have been here a few times for dinner , once for brunch and twice for lunch .","I have been here a few times for MASK , once for brunch and twice for lunch .",1
brunch,"I have been here a few times for dinner , once for brunch and twice for lunch .","I have been here a few times for dinner , once for MASK and twice for lunch .",1
lunch,"I have been here a few times for dinner , once for brunch and twice for lunch .","I have been here a few times for dinner , once for brunch and twice for MASK .",1
menu,"the real kicker of the menu , however , is the beef cubes or the chicken with chili and lemon grass .","the real kicker of the MASK , however , is the beef cubes or the chicken with chili and lemon grass .",1
beef cubes,"the real kicker of the menu , however , is the beef cubes or the chicken with chili and lemon grass .","the real kicker of the menu , however , is the MASK or the chicken with chili and lemon grass .",2
chicken with chili and lemon grass,"the real kicker of the menu , however , is the beef cubes or the chicken with chili and lemon grass .","the real kicker of the menu , however , is the beef cubes or the MASK .",2
music,The music is the best among all the Indian restaurants I have visited .,The MASK is the best among all the Indian restaurants I have visited .,2
bread,"The bread and lamb chops I had before the meal were quite good , however .","The MASK and lamb chops I had before the meal were quite good , however .",2
lamb chops,"The bread and lamb chops I had before the meal were quite good , however .","The bread and MASK I had before the meal were quite good , however .",2
meal,"The bread and lamb chops I had before the meal were quite good , however .","The bread and lamb chops I had before the MASK were quite good , however .",1
service,Rao 's has the best service and atmosphere in NYC .,Rao 's has the best MASK and atmosphere in NYC .,2
atmosphere,Rao 's has the best service and atmosphere in NYC .,Rao 's has the best service and MASK in NYC .,2
beer,instead ordered an ice cold beer which to me works with indian .,instead ordered an ice cold MASK which to me works with indian .,2
noodles,"They never brought us complimentary noodles , ignored repeated requests for sugar , and threw our dishes on the table .","They never brought us complimentary MASK , ignored repeated requests for sugar , and threw our dishes on the table .",0
sugar,"They never brought us complimentary noodles , ignored repeated requests for sugar , and threw our dishes on the table .","They never brought us complimentary noodles , ignored repeated requests for MASK , and threw our dishes on the table .",0
dishes,"They never brought us complimentary noodles , ignored repeated requests for sugar , and threw our dishes on the table .","They never brought us complimentary noodles , ignored repeated requests for sugar , and threw our MASK on the table .",0
Chicken Tikka Masala,one of the best Chicken Tikka Masala .,one of the best MASK .,2
dumplings,"Excellent dumplings served amid clean , chic decor .","Excellent MASK served amid clean , chic decor .",2
decor,"Excellent dumplings served amid clean , chic decor .","Excellent dumplings served amid clean , chic MASK .",2
kitchen,"The kitchen however , is almost always slow .","The MASK however , is almost always slow .",0
corned beef,"The corned beef and pastrami are excellent , much less fatty than those big tourist places around Times Square .","The MASK and pastrami are excellent , much less fatty than those big tourist places around Times Square .",2
pastrami,"The corned beef and pastrami are excellent , much less fatty than those big tourist places around Times Square .","The corned beef and MASK are excellent , much less fatty than those big tourist places around Times Square .",2
wait staff,"Cute place , nice wait staff but would never go there again .","Cute place , nice MASK but would never go there again .",2
place,"Cute place , nice wait staff but would never go there again .","Cute MASK , nice wait staff but would never go there again .",2
hostess,"Also , the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected , but a truly above and beyond thing to do ...","Also , the MASK called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected , but a truly above and beyond thing to do ...",2
people,people are rude bit again it 's new york !,MASK are rude bit again it 's new york !,0
plain slice,"The plain slice is great and if you get toppings , the whole slice is topped with them , not sparsely sprinkled on like some places .","The MASK is great and if you get toppings , the whole slice is topped with them , not sparsely sprinkled on like some places .",2
toppings,"The plain slice is great and if you get toppings , the whole slice is topped with them , not sparsely sprinkled on like some places .","The plain slice is great and if you get MASK , the whole slice is topped with them , not sparsely sprinkled on like some places .",2
Service,Service was also horrible and the ambience is not that great .,MASK was also horrible and the ambience is not that great .,0
ambience,Service was also horrible and the ambience is not that great .,Service was also horrible and the MASK is not that great .,0
Service,"Service is great , takeout is good too .","MASK is great , takeout is good too .",2
takeout,"Service is great , takeout is good too .","Service is great , MASK is good too .",2
pizza,The pizza is overpriced and soggy .,The MASK is overpriced and soggy .,0
menu,"Everything is excellent , the menu is quite extensive , and you eat with a view on both sides of the city .","Everything is excellent , the MASK is quite extensive , and you eat with a view on both sides of the city .",2
view,"Everything is excellent , the menu is quite extensive , and you eat with a view on both sides of the city .","Everything is excellent , the menu is quite extensive , and you eat with a MASK on both sides of the city .",2
quality of food,"For the quality of food , a little too expensive .","For the MASK , a little too expensive .",0
fish tanks,Here 's to the fake fish tanks too ...,Here 's to the fake MASK too ...,0
service,I 've never had bad service and the fish is fresh and delicious .,I 've never had bad MASK and the fish is fresh and delicious .,2
fish,I 've never had bad service and the fish is fresh and delicious .,I 've never had bad service and the MASK is fresh and delicious .,2
live jazz band,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .","The first time I went , and was completely taken by the MASK and atmosphere , I ordered the Lobster Cobb Salad .",2
atmosphere,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .","The first time I went , and was completely taken by the live jazz band and MASK , I ordered the Lobster Cobb Salad .",2
Lobster Cobb Salad,"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .","The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the MASK .",1
tea room,we decided to eat in tea room which was small and cute .,we decided to eat in MASK which was small and cute .,2
meal,What an amazing meal and experience !,What an amazing MASK and experience !,2
apppetizers,Unique apppetizers .,Unique MASK .,2
staff,"The staff has always been attentive and kind , and I 've always been amazed at how they 've handled all the various different group sizes that come in .","The MASK has always been attentive and kind , and I 've always been amazed at how they 've handled all the various different group sizes that come in .",2
dinner,IT is the best deal in town for a Monday night dinner at a fine restaurant .,IT is the best deal in town for a Monday night MASK at a fine restaurant .,2
sandwiches,"Also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .","Also , the MASK ( nearing $ 7 ) did n't come with anything like chips or a side .",0
chips,"Also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .","Also , the sandwiches ( nearing $ 7 ) did n't come with anything like MASK or a side .",1
side,"Also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .","Also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a MASK .",1
wait,"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .","The MASK here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",0
dim sum,"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .","The wait here is long for MASK , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",1
dim sum atmosphere,"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .","The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous MASK is not your gig , this is a sleek ( for Chinatown ) alternative .",1
tables,"The wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .","The wait here is long for dim sum , but if you do n't like sharing MASK or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",2
money,"This place has good potential , but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else .","This place has good potential , but needs a significant amount of work before we can justify spending that much MASK on indian food you can get everywhere else .",0
indian food,"This place has good potential , but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else .","This place has good potential , but needs a significant amount of work before we can justify spending that much money on MASK you can get everywhere else .",1
service,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .","Everything is always cooked to perfection , the MASK is excellent , the decor cool and understated .",2
decor,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .","Everything is always cooked to perfection , the service is excellent , the MASK cool and understated .",2
Thai food,The Thai food is good .,The MASK is good .,2
selection of wine,"Great selection of wine , and seafood .","Great MASK , and seafood .",2
seafood,"Great selection of wine , and seafood .","Great selection of wine , and MASK .",2
prices,Acceptable prices .,Acceptable MASK .,2
sushi bar,we were seated at the sushi bar in front of yasuda .,we were seated at the MASK in front of yasuda .,1
taste,"As I made the title , it 's an affordable restaurant for great taste .","As I made the title , it 's an affordable restaurant for great MASK .",2
price,Definitely not worth the price !,Definitely not worth the MASK !,0
French food,"Orsay , is a very pleasnt throw back to traditional French food , and French service as well .","Orsay , is a very pleasnt throw back to traditional MASK , and French service as well .",2
service,"Orsay , is a very pleasnt throw back to traditional French food , and French service as well .","Orsay , is a very pleasnt throw back to traditional French food , and French MASK as well .",2
table,It 's easy to get a table for a large group and you do n't get hustled out .,It 's easy to get a MASK for a large group and you do n't get hustled out .,2
food,Great food at reasonable prices .,Great MASK at reasonable prices .,2
prices,Great food at reasonable prices .,Great food at reasonable MASK .,2
Salads,Salads are a delicious way to begin the meal .,MASK are a delicious way to begin the meal .,2
meal,Salads are a delicious way to begin the meal .,Salads are a delicious way to begin the MASK .,2
tamarind duck,"I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .","I ordered MASK and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .",2
noodles with ground beef,"I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .","I ordered tamarind duck and my wife ordered MASK , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .",2
